"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"dell","Dell","company","IT-hardware","active","Dell Technologies (went private 2013; re-listed 2018 via VMware tracking stock)","1984-present","2003-dell-dives-deeper-d35985","Central subject: world's third largest computer company at $35.4B FY2003 sales."
"oracle","Oracle Corporation","company","software","active","","1977-present","2003-dell-dives-deeper-d35985","Dell reseller program partner; Oracle 9i on Dell certified."
"emc","EMC Corporation","company","IT-hardware","acquired","Dell EMC (Dell acquisition 2016)","1979-2016","2003-dell-dives-deeper-d35985","Five-year Dell partnership since Oct 2001; Dell|EMC storage products."
"intel","Intel Corporation","company","semiconductors","active","","1968-present","2003-dell-dives-deeper-d35985","Microprocessor partner; Xeon processors power all Dell servers."
"microsoft","Microsoft","company","software","active","","1975-present","2003-dell-dives-deeper-d35985","Windows Server 2003 / Exchange 2003 launch partner."
"red-hat","Red Hat","company","software","unknown","","1993-present","2003-dell-dives-deeper-d35985","Red Hat Linux Advanced Server certified for Dell clusters. [REVIEW]"
"hewlett-packard","Hewlett-Packard","company","IT-hardware","split","HP Inc. (consumer/PC) and Hewlett Packard Enterprise (enterprise), split November 2015","1939-present","2003-dell-dives-deeper-d35985","Dell competitor cited."
"ibm","IBM","company","IT-hardware","active","","1911-present","2003-dell-dives-deeper-d35985","Dell competitor cited."
"sun-microsystems","Sun Microsystems","company","IT-hardware","acquired","Oracle (acquired 2010)","1982-2010","2003-dell-dives-deeper-d35985","Dell competitor cited."
"aberdeen-group","Aberdeen Group","firm","IT-market-research","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","2003-dell-dives-deeper-d35985","Kastner's employer; cited for earlier TCO study (Intel servers vs Unix)."
