"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-001","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","internet-erp","framework-factor","2000","e-Business supply chain criterion 1: Internet computing architecture","Must be built on Internet computing architecture","high","industry-analysis","Abstract","Criterion 1 of 8 Aberdeen defined for e-Business supply chain"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-002","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","internet-erp","framework-factor","2000","e-Business supply chain criterion 2: Universal self-service access","Must enable universal self-service access","high","industry-analysis","Abstract","Criterion 2 of 8"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-003","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","internet-erp","framework-factor","2000","e-Business supply chain criterion 3: Demand-driven business procedures","Must support demand-driven business procedures","high","industry-analysis","Abstract","Criterion 3 of 8"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-004","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","oracle-ebs","framework-factor","2000","e-Business supply chain criterion 4: Common data model","Must provide a common data model for the entire supply chain","high","industry-analysis","Abstract","Criterion 4 of 8; Oracle's unified data model claimed as key differentiator"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-005","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","oracle-ebs","framework-factor","2000","e-Business supply chain criterion 5: Reporting/analytics/planning","Must enable extensive reporting, analysis, and planning","high","industry-analysis","Abstract","Criterion 5 of 8"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-006","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","oracle-ebs","framework-factor","2000","e-Business supply chain criterion 6: Integration with vital business systems","Must support integration with vital business systems","high","industry-analysis","Abstract","Criterion 6 of 8"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-007","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","xml-edi","framework-factor","2000","e-Business supply chain criterion 7: Open platform for communication/transactions/collaboration","Must provide an open platform for communication, transactions, and collaboration across the entire supply chain","high","industry-analysis","Abstract","Criterion 7 of 8"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-008","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","oracle-ebs","framework-factor","2000","e-Business supply chain criterion 8: Modular/component-based solutions","Must deliver modular or component-based solutions","high","industry-analysis","Abstract","Criterion 8 of 8"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-009","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","oracle-ebs","technology-assessment","2000","Oracle e-Business supply-chain readiness verdict","Well positioned to deliver comprehensive, fully integrated Internet-based e-Business supply-chain solution","medium","industry-analysis","Abstract","Study conclusion — note: sponsored by Oracle; independence limited"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-010","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","supply-net","expert-opinion","2000","Supply net concept","e-Business winners will leverage Internet to build dynamic supply nets — assembling and adjusting supply chains for rapid response to customer demand","high","industry-analysis","Abstract","Prescient framing of modern agile supply chain concept"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-011","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","oracle-ebs","viability-prediction","2000","Oracle e-Business Suite market position prediction","Oracle positioned as comprehensive e-Business supply chain leader over next 5 years","medium","expert-opinion","Abstract","Vendor-sponsored prediction; requires independent verification"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-012","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","oracle","oracle-ebs","actual-outcome","2025","Oracle EBS market position — actual outcome","Oracle E-Business Suite 12.2.15 released 2025; support extended through 2035; still widely deployed enterprise platform","verified","document-review","N/A — post-study verification","Oracle EBS maintained leadership; however SaaS ERP (Workday, SAP S/4HANA Cloud) emerged as alternative"
"2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef-OBS-013","2000-oracle-the-e-business-supply-chain-meeting-cu-r-re-1a72ef","ariba","","actual-outcome","2012","e-Procurement competitor Ariba outcome","Ariba acquired by SAP for $4.3 billion in 2012; became SAP Ariba — major supply chain platform","verified","document-review","N/A — post-study verification","Ariba, implied competitor in study, thrived rather than failing; market consolidated"
