"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"best-buy","Best Buy (stores)","company","PC-retail","active","","1966-present","dct-weekly-2002-08-24-pc-deals-analysis","Retailer covered in weekly commentary 2002-08-24"
"circuit-city","Circuit City (stores)","company","PC-retail","dissolved","Liquidated January 2009; brand revived as online-only retailer by Systemax 2016","1949-2009","dct-weekly-2002-08-24-pc-deals-analysis","Retailer covered in weekly commentary 2002-08-24"
"compusa","CompUSA","company","PC-retail","dissolved","Stores closed 2008; brand sold to Systemax/TigerDirect","1984-2012","dct-weekly-2002-08-24-pc-deals-analysis","Retailer covered in weekly commentary 2002-08-24"
"dell","Dell Computer","company","PC-manufacturing","active","Dell Technologies (went private 2013; re-listed 2018 via VMware tracking stock)","1984-present","dct-weekly-2002-08-24-pc-deals-analysis","PC manufacturer discussed in weekly commentary 2002-08-24"
"hewlett-packard","Hewlett-Packard","company","PC-manufacturing","split","HP Inc. (consumer/PC) and Hewlett Packard Enterprise (enterprise), split November 2015","1939-present","dct-weekly-2002-08-24-pc-deals-analysis","PC manufacturer discussed in weekly commentary 2002-08-24"
"compaq","Compaq Computer","company","PC-manufacturing","acquired","HP (May 2002 merger); brand retired 2013","1982-2013","dct-weekly-2002-08-24-pc-deals-analysis","PC manufacturer discussed in weekly commentary 2002-08-24"
"gateway-inc","Gateway, Inc.","company","PC-manufacturing","acquired","Acer Inc. (acquired October 2007, $710M); Gateway brand discontinued ~2011","1985-2007","dct-weekly-2002-08-24-pc-deals-analysis","PC manufacturer discussed in weekly commentary 2002-08-24"
"sony","Sony","company","PC-manufacturing","active","Sony Group Corporation (renamed 2021)","1946-present","dct-weekly-2002-08-24-pc-deals-analysis","PC manufacturer discussed in weekly commentary 2002-08-24"
"emachines","eMachines","company","PC-manufacturing","acquired","Gateway (2004); then Acer (2007); brand discontinued 2013","1998-2013","dct-weekly-2002-08-24-pc-deals-analysis","PC manufacturer discussed in weekly commentary 2002-08-24"
"intel","Intel Corporation","company","semiconductor","active","","1968-present","dct-weekly-2002-08-24-pc-deals-analysis","Industry entity referenced in weekly commentary 2002-08-24"
"amd","Advanced Micro Devices","company","semiconductor","active","","1969-present","dct-weekly-2002-08-24-pc-deals-analysis","Industry entity referenced in weekly commentary 2002-08-24"
"aberdeen-group","Aberdeen Group","company","research","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-2013","dct-weekly-2002-08-24-pc-deals-analysis","Industry entity referenced in weekly commentary 2002-08-24"
