"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"dct-microsoft-media-center-rollout-2002-08-OBS-001","dct-microsoft-media-center-rollout-2002-08","microsoft","windows-xp-media-center","expert-opinion","2002","Product announcement","Windows XP Media Center Edition — sold only via selected OEMs","high","industry-analysis","p.1",""
"dct-microsoft-media-center-rollout-2002-08-OBS-002","dct-microsoft-media-center-rollout-2002-08","microsoft","windows-xp-media-center","market-data","2002","Debut venue","First shown by Bill Gates at CES January 2002 under codename 'Freestyle'","high","document-review","p.1",""
"dct-microsoft-media-center-rollout-2002-08-OBS-003","dct-microsoft-media-center-rollout-2002-08","","tv-tuner-card","framework-factor","2002","Required hardware","Infrared remote, TV tuner, hardware video encoder","high","industry-analysis","p.1",""
"dct-microsoft-media-center-rollout-2002-08-OBS-004","dct-microsoft-media-center-rollout-2002-08","","tv-tuner-card","expert-opinion","2002","Tuner flexibility","Terrestrial broadcast, cable, or satellite TV — or combinations","high","industry-analysis","p.1",""
"dct-microsoft-media-center-rollout-2002-08-OBS-005","dct-microsoft-media-center-rollout-2002-08","","hardware-video-encoder","expert-opinion","2002","Storage advantage","Few megabits-per-second compression enables hundreds of hours of TV storage","high","industry-analysis","p.1",""
"dct-microsoft-media-center-rollout-2002-08-OBS-006","dct-microsoft-media-center-rollout-2002-08","microsoft","ultimatetv","expert-opinion","2002","UX heritage","UI concepts adapted from UltimateTV — simplified desktop, list of TV/music/photos","high","industry-analysis","p.1",""
"dct-microsoft-media-center-rollout-2002-08-OBS-007","dct-microsoft-media-center-rollout-2002-08","hewlett-packard","","market-data","2002","Launch OEMs","HP, NEC, Samsung","high","market-tracking","p.1","Three-vendor launch cohort"
"dct-microsoft-media-center-rollout-2002-08-OBS-008","dct-microsoft-media-center-rollout-2002-08","microsoft","windows-xp-media-center","viability-prediction","2002","Market-entry timing","Media Center PCs to reach market in time for Christmas season 2002","medium","industry-analysis","p.1",""
"dct-microsoft-media-center-rollout-2002-08-OBS-009","dct-microsoft-media-center-rollout-2002-08","microsoft","windows-xp-media-center","expert-opinion","2002","Strategic framing","Not first PC-in-living-room attempt, but 'strongest push to date'","high","industry-analysis","p.1","Kastner editorial judgment"
"dct-microsoft-media-center-rollout-2002-08-OBS-010","dct-microsoft-media-center-rollout-2002-08","microsoft","windows-xp","expert-opinion","2002","Platform critique","Windows vulnerable to task-scheduling conflicts — critical interrupts unserviced for seconds","high","technology-assessment","p.2",""
"dct-microsoft-media-center-rollout-2002-08-OBS-011","dct-microsoft-media-center-rollout-2002-08","microsoft","windows-xp-media-center","expert-opinion","2002","Adequacy caveat","May be adequate if users avoid aftermarket apps and peripherals","medium","technology-assessment","p.2",""
"dct-microsoft-media-center-rollout-2002-08-OBS-012","dct-microsoft-media-center-rollout-2002-08","sonicblue","","viability-prediction","2002","Competitive risk","If Media Center fails to match SonicBlue/TiVo reliability, PC banished from living room for years","medium","industry-analysis","p.2",""
"dct-microsoft-media-center-rollout-2002-08-OBS-013","dct-microsoft-media-center-rollout-2002-08","microsoft","windows-xp-media-center","actual-outcome","2005","MCE adoption outcome","[DEFERRED]","[DEFERRED]","industry-analysis","","Placeholder — verify OEM expansion through Dell/Gateway by 2003-2004"
"dct-microsoft-media-center-rollout-2002-08-OBS-014","dct-microsoft-media-center-rollout-2002-08","sonicblue","","actual-outcome","2003","SONICblue outcome","Filed bankruptcy March 2003","verified","document-review","","Seven months after this memo"
