"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"dct-business-2002-12-pc-deals-OBS-001","dct-business-2002-12-pc-deals","","","market-data","2002","Weekly PC market trend commentary","For six months, Aberdeen has been publishing our research on consumer desktop PC price-values - the bang for the buck - at www.Aberdeen.com/PCDeals. Now, we are focusing our years of PC research on corporate PCs.","medium","industry-analysis","intro","Kastner market assessment for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-002","dct-business-2002-12-pc-deals","","","market-data","2002","Price point highlighted in commentary: $200","izing on Microsoft Office Small Business Edition at an imputed price of roughly $200 per seat. Buy Office XP for those users who will actually use Access and Power","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-003","dct-business-2002-12-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $1,079","ember 2, 2002 Supplier Model Price Change From Prior Month Dell Optiplex GX260 $1,079 ($131) Gateway E-4000 Special Deluxe $1,004 ($180) HP Compaq Evo D510 minitower","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-004","dct-business-2002-12-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $131","2002 Supplier Model Price Change From Prior Month Dell Optiplex GX260 $1,079 ($131) Gateway E-4000 Special Deluxe $1,004 ($180) HP Compaq Evo D510 minitower $1,19","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-005","dct-business-2002-12-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $1,004","rom Prior Month Dell Optiplex GX260 $1,079 ($131) Gateway E-4000 Special Deluxe $1,004 ($180) HP Compaq Evo D510 minitower $1,193 $216 IBM NetVista M42 830321 $1,124","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-006","dct-business-2002-12-pc-deals","dell","","market-data","2002","Price point highlighted in commentary: $180","r Month Dell Optiplex GX260 $1,079 ($131) Gateway E-4000 Special Deluxe $1,004 ($180) HP Compaq Evo D510 minitower $1,193 $216 IBM NetVista M42 830321 $1,124 ($121","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-007","dct-business-2002-12-pc-deals","hewlett-packard","","market-data","2002","Price point highlighted in commentary: $1,193","($131) Gateway E-4000 Special Deluxe $1,004 ($180) HP Compaq Evo D510 minitower $1,193 $216 IBM NetVista M42 830321 $1,124 ($121) Source: Supplier web sites and Abe","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-008","dct-business-2002-12-pc-deals","hewlett-packard","","market-data","2002","Price point highlighted in commentary: $216","Gateway E-4000 Special Deluxe $1,004 ($180) HP Compaq Evo D510 minitower $1,193 $216 IBM NetVista M42 830321 $1,124 ($121) Source: Supplier web sites and Aberdeen","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-009","dct-business-2002-12-pc-deals","hewlett-packard","","market-data","2002","Price point highlighted in commentary: $1,124","$1,004 ($180) HP Compaq Evo D510 minitower $1,193 $216 IBM NetVista M42 830321 $1,124 ($121) Source: Supplier web sites and Aberdeen Group In tracking prices for f","high","price-tracking","price-mention","Advertised retail price for week of 2002-12-02"
"dct-business-2002-12-pc-deals-OBS-010","dct-business-2002-12-pc-deals","","","viability-prediction","2002","Kastner forecast 1 from commentary","we think a CD-RW per department has a lot of valid uses.","[DEFERRED]","expert-opinion","forecast","Near-term market prediction; verify against subsequent weekly data"
"dct-business-2002-12-pc-deals-OBS-011","dct-business-2002-12-pc-deals","","","actual-outcome","2002","Actual outcome for forecast 1","[DEFERRED]","[DEFERRED]","document-review","deferred","Verify against subsequent weekly commentary or market data"
"dct-business-2002-12-pc-deals-OBS-012","dct-business-2002-12-pc-deals","","amd-athlon-xp","technology-assessment","2002","AMD Athlon XP: positioning in week of 2002-12-02","We consider an AMD Athlon 2000+ as functionally equivalent for business applications.","medium","industry-analysis","tech-mention","Tech discussed in weekly commentary"
