"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"OBS-S5-001","1997-industry-matematik-international-co-c398bc","ENT-S5-001","","market-data","1996","IMI FY96 total revenue (year ending 4/30/96)","$40 million","high","ingest-extraction","vendor-briefing","6","Publicly traded NASDAQ: IMIC; FY96 total revenues"
"OBS-S5-002","1997-industry-matematik-international-co-c398bc","ENT-S5-002","","market-data","1996","IMI North America FY96 revenue","$18 million","high","ingest-extraction","vendor-briefing","6","Nine-fold increase in North America revenues in two years"
"OBS-S5-003","1997-industry-matematik-international-co-c398bc","ENT-S5-001","","market-data","1996","IMI IPO proceeds September 1996","$33 million working capital","high","ingest-extraction","vendor-briefing","6","Successful NASDAQ IPO September 1996"
"OBS-S5-004","1997-industry-matematik-international-co-c398bc","ENT-S5-001","","market-data","1997","IMI global implementation experience","25+ years in order fulfillment; 150+ systems implemented worldwide","high","ingest-extraction","vendor-briefing","2","Founded 1967; significant implementation track record by 1997"
"OBS-S5-005","1997-industry-matematik-international-co-c398bc","ENT-S5-001","TECH-S5-006","technology-assessment","1997","System ESS pull-driven demand-chain model","Positive: manages information flow from customer back through manufacturing enterprise","high","ingest-extraction","product-evaluation","2","Aberdeen identifies pull-driven model as key differentiator vs push-based ERP"
"OBS-S5-006","1997-industry-matematik-international-co-c398bc","ENT-S5-001","TECH-S5-009","technology-assessment","1997","IMI promotions management capability","Feature-rich promotions management differentiating System ESS in CPG market","high","ingest-extraction","product-evaluation","1","Promotions management described as key CPG differentiator"
"OBS-S5-007","1997-industry-matematik-international-co-c398bc","ENT-S5-001","TECH-S5-001","technology-assessment","1997","System ESS target market","Enterprises with $250M+ annual sales in CPG, consumer/industrial products, wholesale distribution","high","ingest-extraction","vendor-briefing","2","Clear enterprise targeting with revenue threshold for complex order fulfillment"
"OBS-S5-008","1997-industry-matematik-international-co-c398bc","ENT-S5-001","TECH-S5-004","technology-assessment","1997","IMI Internet Commerce Workbench (ICW) status","Current: read-only browser integration; roadmap: order entry/update, Java interactivity, security","high","ingest-extraction","vendor-briefing","5","ICW at early stage; ESS Order Tracker as first web component"
"OBS-S5-009","1997-industry-matematik-international-co-c398bc","ENT-S5-001","TECH-S5-008","viability-prediction","1997","IMI Phase I OO/Internet migration (Version 5, Q1 1997)","IMI to deliver ORB/Java/OO encapsulation of ESS Core Services in V5 starting Q1 1997","medium","ingest-extraction","vendor-briefing","5","Aberdeen views phased approach as sound; protects existing ESS functionality"
"OBS-S5-010","1997-industry-matematik-international-co-c398bc","ENT-S5-001","","viability-prediction","1997","IMI as leading demand-chain solutions provider","Aberdeen considers IMI well-poised to be leading provider of demand-chain order fulfillment solutions","high","ingest-extraction","expert-opinion","4","Strong Aberdeen endorsement; recommends System ESS at top of CSS buyer lists"
"OBS-S5-011","1997-industry-matematik-international-co-c398bc","ENT-S5-006","","actual-outcome","2024","SAP market position outcome","SAP became dominant ERP suite vendor; market cap ~$250B in 2024","high","ingest-extraction","public-record","","SAP won the integrated ERP suite market; IMI survived as specialist niche"
"OBS-S5-012","1997-industry-matematik-international-co-c398bc","ENT-S5-010","","actual-outcome","2005","PeopleSoft acquisition by Oracle","Oracle completed hostile acquisition of PeopleSoft for $10.3B in January 2005","high","ingest-extraction","public-record","","ERP market consolidation wave absorbed PeopleSoft as predicted by Aberdeen"
"OBS-S5-013","1997-industry-matematik-international-co-c398bc","ENT-S5-007","","actual-outcome","2000","Baan Company acquisition/decline","Baan acquired by Invensys 2000; later became part of Infor via SSA GT","high","ingest-extraction","public-record","","Baan declined rapidly after accounting scandal 1998; acquired and absorbed"
"OBS-S5-014","1997-industry-matematik-international-co-c398bc","ENT-S5-001","","actual-outcome","2019","IMI identity and brand evolution","IMI renamed Aptean AB ~2012; rebranded back to Industri-Matematik International AB March 2019","high","ingest-extraction","public-record","","im.se blog March 2019: company returned to roots with original name"
"OBS-S5-015","1997-industry-matematik-international-co-c398bc","ENT-S5-001","","actual-outcome","2021","IMI acquisition by Priveq Investment","Priveq became majority owner of IMI January 2021; enabled acquisition-driven growth","high","ingest-extraction","public-record","","Priveq.se press release January 2021; revenue doubled and headcount doubled since 2021"
"OBS-S5-016","1997-industry-matematik-international-co-c398bc","ENT-S5-005","","actual-outcome","2007","Business Objects acquisition by SAP","SAP acquired Business Objects for $6.78B in 2007","high","ingest-extraction","public-record","","IMI integration partner absorbed by IMI competitor SAP"
"OBS-S5-017","1997-industry-matematik-international-co-c398bc","ENT-S5-001","TECH-S5-006","actual-outcome","2026","IMI 60-year anniversary and current status","IMI celebrates 60 years in 2026; six acquisitions since 2021; offices in four countries; doubled revenue and headcount","high","ingest-extraction","public-record","","LinkedIn post March 6 2026 from IMI Supply Chain Solutions CEO"
"OBS-S5-018","1997-industry-matematik-international-co-c398bc","","TECH-S5-006","framework-factor","1997","Aberdeen demand-chain management requirements","Must manage: broader product portfolios, multi-national distributors, faster delivery, promotions, lower inventory","high","ingest-extraction","expert-opinion","2","Aberdeen's seven-factor framework for competitive order fulfillment CSS"
"OBS-S5-019","1997-industry-matematik-international-co-c398bc","ENT-S5-001","TECH-S5-001","benchmark-result","1997","System ESS customer wins","Significant Fortune 500 customer wins; consistent high scores in CPG demand-chain evaluations","medium","outcome-linkage","vendor-briefing","7","Aberdeen references Fortune 500 wins without naming specific customers"
"OBS-S5-020","1997-industry-matematik-international-co-c398bc","ENT-S5-008","","actual-outcome","2020","i2 Technologies / JDA / Blue Yonder evolution","i2 merged with JDA Software 2010; JDA rebranded Blue Yonder 2020; Panasonic acquired 2021","high","ingest-extraction","public-record","","Major SCM competitor trajectory: multiple mergers, now Panasonic subsidiary"
