"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1997-peoplesoft-works-the-internet-452445-OBS-001","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","","strategy-classification","1997","internet-strategy-type","People-centric, roles-based Internet enablement — contrasted with technology-driven network-centric approaches of competitors","high","expert-opinion","Preface","Aberdeen defines PeopleSoft's strategic differentiation"
"1997-peoplesoft-works-the-internet-452445-OBS-002","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","universal-applications","technology-assessment","1997","universal-applications-scope","15 employee and business-partner self-service pilot modules released with PeopleSoft 7","high","expert-opinion","Pilots","First Internet self-service modules enumerated"
"1997-peoplesoft-works-the-internet-452445-OBS-003","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","application-navigator","technology-assessment","1997","application-navigator-function","Internet browser-based navigational framework requiring no training; workflow integration; exception-to-action progression","high","expert-opinion","Application Navigator","Webflow concept defined"
"1997-peoplesoft-works-the-internet-452445-OBS-004","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","supply-chain-collaborator","technology-assessment","1997","supply-chain-collaborator-model","Internet EDI complement for ad hoc supply chain planning; bi-directional buyer-supplier data exchange; available as freeware","high","expert-opinion","Supply Chain Collaborator","Freeware pricing model notable in 1997"
"1997-peoplesoft-works-the-internet-452445-OBS-005","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","","framework-factor","1997","interprise-layer-1-people","People layer — honing in on how people use Internet and Web technologies to access information more effectively","high","expert-opinion","Interprise","Layer 1 of 5-layer Interprise architecture"
"1997-peoplesoft-works-the-internet-452445-OBS-006","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","","framework-factor","1997","interprise-layer-2-internet-desktop","Internet Desktop Layer — starts as browser; evolves to sophisticated UI delivering broad applications and information","high","expert-opinion","Interprise","Layer 2 of Interprise architecture"
"1997-peoplesoft-works-the-internet-452445-OBS-007","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","","framework-factor","1997","interprise-layer-3-connectivity","Connectivity Layer — user-transparent access to Intranets, Extranets, and Internet","high","expert-opinion","Interprise","Layer 3 of Interprise architecture"
"1997-peoplesoft-works-the-internet-452445-OBS-008","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","","framework-factor","1997","interprise-layer-4-internet-utilities","Internet Utilities Layer — Application Navigator, integrated Email, Groupware, security, and directory services","high","expert-opinion","Interprise","Layer 4 of Interprise architecture"
"1997-peoplesoft-works-the-internet-452445-OBS-009","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","universal-applications","framework-factor","1997","interprise-layer-5-universal-apps","Universal Applications Layer — functional Java-based applications from PeopleSoft and third parties","high","expert-opinion","Interprise","Layer 5 of Interprise architecture"
"1997-peoplesoft-works-the-internet-452445-OBS-010","1997-peoplesoft-works-the-internet-452445","peoplesoft-incorporated","peopletools","technology-assessment","1997","single-source-business-logic","PeopleTools enhanced to allow single source application logic deployable in either C++ Windows client or Java Internet browser","high","expert-opinion","Singular Business Logic","Write once deploy anywhere concept"
