"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1999-01-linuxcare-draft-profile-6828c0-OBS-001","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Linuxcare founding year and origin","Founded 1998 as Linux consulting company; grew to full services firm via OEM demand","high","document-review","p.1","DRAFT profile: marked hold status until mid-October 1999"
"1999-01-linuxcare-draft-profile-6828c0-OBS-002","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Linuxcare venture funding: KPCB first Linux investment","Kleiner Perkins Caulfield and Byers chose Linuxcare as its first Linux-related investment","high","document-review","p.2","Significant VC validation; KPCB first Linux investment signal"
"1999-01-linuxcare-draft-profile-6828c0-OBS-003","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","OEM endorsement: Dell, IBM, Sun all contracted Linuxcare","Dell, IBM, and Sun have publicly sought Linuxcare's technical service and support capabilities for their first Linux offerings","high","document-review","p.2","Three major OEM contracts simultaneously; strong market validation"
"1999-01-linuxcare-draft-profile-6828c0-OBS-004","1999-01-linuxcare-draft-profile-6828c0","","","market-data","1999","Dell Linuxcare contract scope","Dell contracted Linuxcare for back-end Linux support for OptiPlex, Dimension desktop lines, Precision workstations, and PowerEdge Servers; www.dell.linuxcare.com mirror site","high","document-review","p.5","Largest and most visible OEM partnership"
"1999-01-linuxcare-draft-profile-6828c0-OBS-005","1999-01-linuxcare-draft-profile-6828c0","","","market-data","1999","IBM Linuxcare contract scope","IBM gave Linuxcare contract to support Linux on the RS/6000 line","high","document-review","p.5","Key IBM partnership"
"1999-01-linuxcare-draft-profile-6828c0-OBS-006","1999-01-linuxcare-draft-profile-6828c0","","","market-data","1999","Sun Linuxcare contract scope","Sun signed Linuxcare to provide support for Star Office suite (acquired from German Star Division)","high","document-review","p.5","Note: IBM/Sun mirror sites flagged for verification in draft"
"1999-01-linuxcare-draft-profile-6828c0-OBS-007","1999-01-linuxcare-draft-profile-6828c0","","","market-data","1999","TurboLinux services contract","TurboLinux tapped Linuxcare to provide services and support to its North American customers","high","document-review","p.5","Linux distributor partnership"
"1999-01-linuxcare-draft-profile-6828c0-OBS-008","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Linux hardware platform support breadth","Linuxcare supports all Linux hardware platforms: Alpha, Intel, MIPS, PowerPC, Sparc, StrongArm","high","document-review","p.3","Agnostic hardware support as differentiator"
"1999-01-linuxcare-draft-profile-6828c0-OBS-009","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Linuxcare service tiers offered","Bronze, Silver, Gold, Platinum support packages varying in response time and coverage; also backline support","high","document-review","p.6","Full enterprise support portfolio"
"1999-01-linuxcare-draft-profile-6828c0-OBS-010","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Linuxcare centers of excellence","24x7 call center, Linuxcare University (training), Linuxcare Labs (certification/benchmarking), Linuxcare Labs (porting/migration)","high","document-review","p.3","Four service pillars of Linuxcare strategy"
"1999-01-linuxcare-draft-profile-6828c0-OBS-011","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Linux enterprise adoption trajectory (Aberdeen assessment)","Aberdeen finds Linux adoption among enterprise firms starting to accelerate overall; Linux not a flash in the pan","high","expert-opinion","p.7","Aberdeen bullish assessment of Linux enterprise trajectory"
"1999-01-linuxcare-draft-profile-6828c0-OBS-012","1999-01-linuxcare-draft-profile-6828c0","","","viability-prediction","1999","Linux enterprise adoption prediction","Within the next year (by 2000), IT managers will have a Linux-based alternative in every major application area","high","expert-opinion","p.2","Aberdeen prediction of Linux's application coverage breadth"
"1999-01-linuxcare-draft-profile-6828c0-OBS-013","1999-01-linuxcare-draft-profile-6828c0","","","actual-outcome","2001","Linux enterprise application coverage","[DEFERRED]","[DEFERRED]","industry-analysis","","Verification of 2000 Linux application breadth prediction"
"1999-01-linuxcare-draft-profile-6828c0-OBS-014","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Linux freeware model limitation","Freeware business model means buyers get support they paid for: little to none; enterprise OS with no support is a non-starter","high","expert-opinion","p.8","Core market opportunity rationale for Linuxcare's business"
"1999-01-linuxcare-draft-profile-6828c0-OBS-015","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Samba author engagement","Andrew Tridgell, original author and current team leader for Samba, is a Linuxcare guru","high","document-review","p.5","Open-source credibility signal; top-tier Linux contributor"
"1999-01-linuxcare-draft-profile-6828c0-OBS-016","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Paul Mackerras engagement","Paul Mackerras, leader of Linux port to Power Macintosh and Fujitsu multicomputer platforms, is a Linuxcare guru","high","document-review","p.5","Open-source credibility signal for PowerPC platform support"
"1999-01-linuxcare-draft-profile-6828c0-OBS-017","1999-01-linuxcare-draft-profile-6828c0","","","expert-opinion","1999","Hitachi Japan partnership","Densa Techno Tokyo K.K. (Hitachi subsidiary) partnering with Linuxcare for Japanese Linux support market","high","document-review","p.5","International expansion signal"
